"business_id","categories","city","date","entropy","industry","name","negative","negativity","positive","positivity","review_id","stars","state","text","Topic 1","Topic 2","Topic 3","type","user_id","votes_cool","votes_funny","votes_useful","wordsLength"
"ICPI6FnJe4n1krfkIDzdcQ","Banks & Credit Unions,Financial Services","Las Vegas","2013-06-24",0.368906542566665,"Banking","Wells Fargo Bank",6,0.12,13,0.26,"Iae2XkGqNW-9mjZD3BXSNA",2,"NV","This location is pretty good, the people are all very nice. But I hate this bank. I hate the online services, they suck. All I want to do is make separate areas where I can put money for things like Vacation or Education. To do this, I have to create differet savings accounts, which costs 25$ each. So I called them and asked if there is any other way I can do this, without creating a shit ton of accounts just so I can physically see how much I have for each subject. 

""You can create a savings goal."" is the response. Cool, so I do that. And ow many savings goals can you create for each account? ONE! How the hell is this suppose to help me!? I do not want to create a fuck ton of accounts, just to be able to separate my money. Is it so hard to let us do this!?",0.591091831320808,0.32356196586084,0.0853462028183515,"review","l9Zawl4rFmHk4cyXhVfW9w",2,2,3,50
"ICPI6FnJe4n1krfkIDzdcQ","Banks & Credit Unions,Financial Services","Las Vegas","2014-06-27",0.187214978951395,"Banking","Wells Fargo Bank",1,0.166666666666667,1,0.166666666666667,"a8U5hcoEpe3s25iO1nR_5Q",1,"NV","Wouldn't let me get something nortized because did not have an account with them ... My friend went there the other day to do it and charged her and wouldn't let me do it....   Horrible!!!",0.411948799924478,0.186064916352949,0.401986283722574,"review","3yIRxEAcdhLkLyDPFUxgNw",0,0,1,6
"iJDuP99y1epu3LiIgNiqsw","Banks & Credit Unions,Financial Services","Mesa","2010-12-15",0.302005317739087,"Banking","Wells Fargo Bank",1,0.0555555555555556,1,0.0555555555555556,"b6HTo8fYKMf1D4JsBIQv5Q",4,"AZ","I've always had friendly, quick service from the tellers here, and am usually even greeted by someone at the front door.  This is a busier-than-average branch, so I won't hold their long lines against them, but keep this in mind if you're headed here late in the day or on a Friday.",0.333255014270541,0.351059788447202,0.315685197282258,"review","3TGup17SCV6uHsifmTKirg",0,0,1,18
"iNdVJcrA2qe_F1HZTczoRQ","Banks & Credit Unions,Financial Services","Las Vegas","2013-11-04",0.268003015033842,"Banking","Chase Bank",0,0,2,0.153846153846154,"LRTR675VtfBG1gIcQ2iGvA",4,"NV","Super efficient, friendly spot.  Free coffee to boot.  Stopped in over lunch to wire funds in escrow and was in-and-out in less than 10 minutes.",0.393330012919636,0.225727157170171,0.380942829910192,"review","5lq4LkrviYgQ4LJNsBYHcA",1,1,1,13
"INErF-kxGtflUQTku9LzoQ","Banks & Credit Unions,Financial Services","Surprise","2013-01-11",0.330535642303322,"Banking","Chase Bank",1,0.04,3,0.12,"e6YopQl9UXbAWqGsKkVryQ",4,"AZ","Chase bank has always been good to me. Great service, always fully  staffed! When we moved here from California, they were willing do what ever was necessary to make the transfer smooth. They have a drive through ATM, as well they also have a walk up ATM. I am a sold customer of theirs! Our HOA also banks with this same branch. When I became treasurer, they sat me down and explained and helped me about everything. I really like how concerned they are about our accounts.",0.288238612236256,0.404528514350556,0.307232873413187,"review","UCQNrwN4_hHHTWYa8cqe_Q",0,0,2,25
"IYia_3RHB60NcY0uladRnQ","Banks & Credit Unions,Financial Services","Phoenix","2013-10-29",0.168164806758209,"Banking","Wells Fargo Bank",0,0,0,0,"P-fL06iUlplcJR7LCSDJXg",2,"AZ","Average location in every way except their drive thru is NEVER open??? So why, do you have one exactly?",0.22971947737768,0.229719477922351,0.540561044699969,"review","pQ6ij6cOBRB3yJGHbVZHUQ",0,0,1,5
"J4FtK1Y7VIRaLAUc4WhjgA","Banks & Credit Unions,Financial Services","Phoenix","2011-05-17",0.406686325223193,"Banking","Wells Fargo Bank",4,0.0714285714285714,4,0.0714285714285714,"fJqV-W7lX9cRoRgs8XzXYA",2,"AZ","The thing I hate about them is that I can never just get stuff done. They always want to talk to me about more services. One time I took them up on it and it turned out to be the biggest mistake ever. All my accounts were mixed up and I started getting all these service charges. It took over an hour or my time and nothing I was told held up to be true.

Additionally, during the holidays, there were two fraudulent charges made on my account totalling around $200. I filed a claim, they temporarily credited my account, only to take back their credit without notice, causing my bank account to be overdrawn. They refused to believe me that I did not buy insurance from a company I have no policy with, nor did I purchase prescription drugs from some middle eastern county.

On the other hand, they have lots of locations.",0.609131882896648,0.227903212116188,0.162964904987164,"review","coVx1HqVwOwFl9mrkYBvAg",0,0,1,56
"J4FtK1Y7VIRaLAUc4WhjgA","Banks & Credit Unions,Financial Services","Phoenix","2013-07-22",0.473357273155291,"Banking","Wells Fargo Bank",13,0.121495327102804,14,0.130841121495327,"G2NkCkz2P95ADJedtNgGrA",1,"AZ","Let's see - the last and only other review for this branch was a little over two years ago, and was two stars. Which for me, is too many!

While at some point, I am sure I will write a story with my experiences in sorting out the financial cluster-fuck my mom created and didn't leave a master map for - it will probably need to be marketed as fiction, but still quite entertaining as long as it didn't happen to your life...today is not that day - so I will skip some of the more sordid details for now.

For Yelp review purposes - FIVE visits to the bank, in person, dealing face to face with people, to continually be given partial information, irrelevant information, and negligently incorrect information.

All for a halfhearted apology and a bottle of water. Lovely.

Here's the thing, Wells - my mother had accounts with you for many years. My stepfather has an account with you. Had I been treated well, had I been treated with any value and respect and even a modicum of interest, I may have started an account with you. I would have been a relatively easy sell. However, not only was I not convinced I'd get stellar service if I were your customer, I was so disgusted by the horrible communication and mediocre at best service that there's no way I'd ever consider an account with you. You effectively drove away my business before you even got it. 

Granted - I am not the Sultan of Brunei or any relation to Bill Gates - the lack of my business won't effect your bottom line in any notable way. You'll never feel the pinch of having driven a way a potential small time checking and savings account customer. But if you keep it up, there may be enough of us that is DOES make a difference. Try to remember that.",0.38108925834514,0.559873006341293,0.0590377353135671,"review","45V7-1r79DEG0HbuaKYIlg",1,1,1,107
"JJ-jDuXLBbAHJUPUszoPTQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Mesa","2012-02-27",0.372225515130213,"Banking","Bank of America",4,0.0851063829787234,4,0.0851063829787234,"unSORokdTS0jzLafzCJaIA",1,"AZ","I've been a B of A customer for 12 years and I've never had any problems until visiting this branch.  Twice now they have made mistakes on deposits and today they deposited money into the wrong account.  When I went back to the teller she reversed the transaction and then proceeded to deposit the money in the wrong account again.  I felt bad that I had to ask her to tell me again which account she was depositing into but I didn't want to take any chances.  In 12 years this is also the only branch I've caught the tellers making a mistake on the deposit amount.  I would advise anyone going into the branch to double and triple check the data entry and accounts the tellers are handling.",0.505761289242682,0.443951131770584,0.0502875789867336,"review","lAngRi4lwBIHmjCBVLd-8Q",0,1,5,47
"JJ-jDuXLBbAHJUPUszoPTQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Mesa","2013-03-11",0.329285402864668,"Banking","Bank of America",0,0,3,0.115384615384615,"H8y8LWURJnHcJZ0Jg5DnNw",5,"AZ","Convenient Location, right by the mall & surrounding restaurants. I've personally never had any problems here. Oh, and hands down the best looking building in Mesa.

I like the multiple drive-thru ATM's. If you have to go inside (who does that anymore??) parking may be an issue but I think there's a parking garage adjacent to the building with additional room. Don't know, since I've never had to utilize it.",0.113740541188201,0.234656461820641,0.651602996991157,"review","AMqz-URZwF-LPjEJ2qKLzw",1,1,1,26
"jJtd78jPzgZhUvI5jtV_2w","Banks & Credit Unions,Financial Services","Tempe","2011-09-02",0.387790929110731,"Banking","Chase Bank",2,0.0408163265306122,9,0.183673469387755,"TYArhg_hM7EDOIlna7vmfw",5,"AZ","The bank - the place you go to stand in line to either sadly wave goodbye or happily greet your money.

On rare occasions, however, you need a little more.  We recently stopped in to get a form from the bank and when we were chatting with the guy helping us while waiting for the form we explained we needed it because it was one of 40+ pages we needed to fax (who uses fax machines anymore, right?).  Then the guy offered to fax it all for us which we thought was pretty cool of him.

He was really nice about it too and was still very personable even when he was supposed to be getting off work and the 40 pages were taking their sweet time getting faxed.

If that's kind of customer service doesn't deserve five stars I must be missing out on something.",0.268947692856983,0.460686969665018,0.270365337478,"review","8URuhYN9feJbzqxm_oVTdQ",0,0,1,49
"JN1ySuKM6TskbfiR9EqtYQ","Banks & Credit Unions,Financial Services","Scottsdale","2014-09-26",0.384869992748935,"Banking","Chase Bank",1,0.0222222222222222,4,0.0888888888888889,"L3mCPjcw1muAnllblLwwQQ",5,"AZ","It took Chase less than 30 days to accomplish what US Bank couldn't do in 4 months.  Unlike US Bank, Chase's loan process is efficient and not run by a bunch of idiots.  I started my application online, was contacted promptly, and assigned to a physical branch.  Everybody I had the pleasure of speaking with was very informative, had the answers I needed (or could get them), and kept their promises.  Everybody from their central location (wherever they process the applications) down to the branch were very professional and knew how to take care of business.  I'm glad to be a member of this financial institution and wish other banks I work with would get on the ball.",0.673911352742549,0.158872741960339,0.167215905297112,"review","rLtl8ZkDX5vH5nAx9C3q5Q",4,3,4,45
"jpw9EyyFlE0kxcku6VEmYw","Banks & Credit Unions,Financial Services","Las Vegas","2012-05-22",0.275746310205525,"Banking","Chase Bank",0,0,3,0.214285714285714,"Xr8OFbWDp7EMDFw2lYP5Ag",4,"NV","This is the closest location to my house and every time I walk in they are always smiling and very friendly. I don't ever carry my card and I haven't memorized my account number, but it doesn't matter. They are always happy to help!",0.648972988098286,0.232810865541343,0.118216146360371,"review","7idZaD0_b_y6YfuFrZ-GHQ",1,0,1,14
"jpw9EyyFlE0kxcku6VEmYw","Banks & Credit Unions,Financial Services","Las Vegas","2014-05-06",0.409496319161637,"Banking","Chase Bank",17,0.195402298850575,12,0.137931034482759,"mo4Ch64K3uqUg9EW8RIPKA",1,"NV","In December 2013, I had an overseas wire transfer that went to the wrong account number inside Chase Bank. It was not my account number. However, I was the named beneficiary of the wire transfer. Chase did not reverse the wire transfer despite the account + beneficiary mismatch. Chase waited to reach out to the wrong beneficiary. The wrong beneficiary spent all of the money to payoff her debts despite knowing they were not hers. Chase was able to recover some of the money. The wrong beneficiary no longer has the money to return the remaining $4135.00.

Uniform Commercial Code (UCC) on banks funds transfer states that if there is an account number AND named beneficiary mismatch that Chase should not have allowed the wire transfer to occur. It did. The fault lies on Chase.

I have voice recordings of Chase daring me to pursue legal action. I have pursued mediation, Chase declined--I have letter of proof from the Neighborhood Justice Center (NJC) of this. According to my contact there, Chase scoffed at her when she invited them for mediation. Nonetheless, she was shocked.

PLEASE SPREAD THIS STORY!!!",0.943267328501877,0.030473199547112,0.0262594719510112,"review","auBmSXtNE8y-JFawf1NsaQ",0,1,1,87
"k-C6azDoQPvDqtNEi09mVw","Banks & Credit Unions,Financial Services","Henderson","2012-10-09",0.369415156890147,"Banking","Chase Bank",0,0,5,0.116279069767442,"BRCWnXCk5AzUB2AEjMsnUw",4,"NV","I stop at this location after work sometimes and I find it to be very convenient with drive up banking! I can do standard banking and choose if I want to use the drive up ATM (can use ATM anytime of day) or drive up to a actual teller (during normal business hours) and then you can of course always just go inside. The lines aren't normally long and the tellers are friendly. 

Figuring out how to get into the parking lot was I have to admit odd for me. When you pull in where I did, you have to drive up and around to get to the bank. I wasn't sure I was in the right spot. It looks like they have more building maybe to do and it will be more complete at a later date.",0.159721388951069,0.0765738813882302,0.763704729660701,"review","2HmHgW3hRYvXYFmQyQtLuw",3,0,4,43
"k-C6azDoQPvDqtNEi09mVw","Banks & Credit Unions,Financial Services","Henderson","2013-02-06",0.376470658450121,"Banking","Chase Bank",4,0.0851063829787234,10,0.212765957446809,"EmEuhsPZy7nOHiqhEo8vNw",5,"NV","I opened an account at this branch when we originally moved here because there were no branches of my bank in Nevada.  The banker who helped us was very nice and friendly.  Great customer service.  He even gave me a free stuffed Chase dog haha.

They had a promotion where they'd give $125 after the first direct deposit to anyone opening a new Chase checking.  I'd had a promotion like this before with my previous bank and it took forever for them to deposit the reward.  Holy smokes, after my first direct deposit I had the $125 in like 2 days from Chase!  

This branch has drive up banking, which is very convenient, and everyone is always very friendly and helpful.  Totally loving Chase and this location so far!",0.291351834129966,0.480391223406432,0.228256942463602,"review","pzmzWFoVIKpuYYG_b9bgJQ",1,0,1,47
"K9hebbsYqNiWodxDX76klw","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2012-01-21",0.35380559498959,"Banking","Bank of America",4,0.102564102564103,2,0.0512820512820513,"yncruEpv4N6fHri2kDwitg",3,"NV","It's a bank, a bank , a bank. There are two ATMs in the drive through, one ATM outside and then you can go in to the bank. 

The drive through is the most popular and that is what I use when I can. I always feel really bad when I have checks to deposit and make people wait. The only time that is inconvenient is when they close the ATMs to do maintenance or change the money. 

Going inside the bank, the line generally goes fast. Of course the days to avoid that would be payday Fridays. Service is as expected and friendly.",0.353430214480168,0.132654956999255,0.513914828520577,"review","KtNT8biTJlbAFh-APgO7-w",0,0,1,39
"K9hebbsYqNiWodxDX76klw","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2012-01-21",0.43905389297121,"Banking","Bank of America",4,0.0470588235294118,11,0.129411764705882,"NNp8jeukrnK0Ypbe0Wb6iQ",2,"NV","This bank is convenient, and the ATM machines are in good repair most of the time, and the staff are motivated (see comments below). The hours are established bankers' hours, the interior of the bank is well-maintained, but the furniture looks like it was rented from Rent-A-Center. Parking is FUBAR. Driving a car anywhere near this business is a GEICO commercial waiting to happen.

The reason why I rate this specific bank low is because, part and parcel, it is a Bank of America bank and that alone speaks for itself. But when I went to conduct business that required me to interact with a member of management, I felt like he was asking questions he had no business asking related to the business I was conducting. In short, he was wayyyyy too nosy! To punctuate my displeasure with his questions, I answered his most-aggressive question with ""And would you like to know whether I am wearing boxers today, or briefs? Because frankly d00D you're all up in my junk, I thought you'd probably want to know..."" 

Six customers and two tellers started busting up laughing, and there was one female bank officer with glasses who turned a bright shade of red. I guess I wasn't the only one who noticed this manager was obnoxious.",0.0281493888617019,0.637884675541787,0.333965935596511,"review","p8bkZSzubV3KAmduUIo0lQ",0,4,4,85
"K9hebbsYqNiWodxDX76klw","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2012-09-17",0.273298526857408,"Banking","Bank of America",1,0.0666666666666667,4,0.266666666666667,"udirPa-QJ1ZXbk3AJissyA",4,"NV","Love the convenience of depositing money in the atm,I'm a tip earner so I like to deposit everyday I work,its easy no envelope needed and my money goes into my account immediately",0.514369086214219,0.343967742779068,0.141663171006714,"review","F23yzRVHFoKuqizepmGOIg",0,0,1,15
"K9hebbsYqNiWodxDX76klw","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2013-10-30",0.307654621602644,"Banking","Bank of America",0,0,4,0.210526315789474,"lflnTAr9-kpjud9BZDWKbA",5,"NV","Sherryll is my bank lady, she's got a great personality and a strong handshake. I trust her with all my business.  Amazing customer service at this location too.  I'm always around, I actually get my nails done in the same plaza too. At Chau's Nail & Spa so I'm being honest.  I've been banking here for over 2 years now, love it. :)",0.267286461429446,0.624629874173952,0.108083664396602,"review","5mHPtvzOpfT_FUp6F-AJKw",0,0,1,19
"K9hebbsYqNiWodxDX76klw","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2014-05-29",0.302005317739087,"Banking","Bank of America",0,0,5,0.277777777777778,"TP8GBccMUdeudg2W7egskw",3,"NV","Oh my godddddd, it took forever to just take some money out at the teller (I misplayed my bank card). However, when I finally got to the front, Steven was super effort and quite polite. Nice job on hiring him!!!",0.449248458663937,0.180439535555337,0.370312005780726,"review","4xbZHfOwcI3h0pMkgZdpTg",1,1,1,18
"K9hebbsYqNiWodxDX76klw","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2014-12-30",0.263641908168914,"Banking","Bank of America",2,0.133333333333333,1,0.0666666666666667,"dXXh9boYJfsA3GqIhRHcjA",1,"NV","This is one of the bad location branch of BOA.there are always one or two tellers,no more than three!the waiting line always long,just need one transaction need more than 20 mins wait in the line,if you have any other choice, please choose other location",0.146660555623714,0.436982734180659,0.416356710195626,"review","S71xX8jIH0qSNom5_Z4Fhg",0,0,1,15
"KH5R8TlcW1llOb1kko_FHw","Banks & Credit Unions,Financial Services","Scottsdale","2008-04-18",0.384417857611848,"Banking","Bank of America",1,0.0188679245283019,9,0.169811320754717,"hYy5nZtxTqPpuMe083d6PA",4,"AZ","I have used a credit union for years, but decided I wanted advanced online bill pay options. I chose B of A because it is close to home and I like the idea of their new keep the change program.

With ""Keep The Change"" they round every transaction to an even dollar and deposit the change in my savings, after a year they match it up to $250. The teller suggested when I pump gas I stop on .01 so I deposit almost $2 in savings every time I fill up ($1 of mine, $1 on B of A).

Plus, their online bill pay allows me to send payment to anyone online (not just bill pay friendly companies) via a check that B of A mails for me (free).

This location is an old one, but very clean, and the staff are very friendly.",0.778790920586606,0.0769238072193831,0.144285272194011,"review","90a6z--_CUrl84aCzZyPsg",2,0,1,53
"KH5R8TlcW1llOb1kko_FHw","Banks & Credit Unions,Financial Services","Scottsdale","2009-04-29",0.42571608395074,"Banking","Bank of America",5,0.0625,8,0.1,"BX6Y8go68bLLxIhfYS7fqw",1,"AZ","Bank of America was my first bank after switching from a credit union. I banked with them for a couple years. a few months after I turned 18 they told me in the branch that I was approved for a student credit card to be used for overdraft protection. I thought that was great bc I was still learning to balance a checkbook and hardly ever had more than $200 in my account at a time. I filled out all the paper work and the teller said it would be applied right away as a back up.

Well, that didn't happen. I overdrafted several times thinking it would pull it from my card and ended up with almost $300 in overdraft fees. 

I went into the bank and they had no idea what I was talking about with that student credit card, and had no record of my paperwork or even saying that i would like them to open it.  

she then explained to me that my paper work have been misplaced. this is when i freaked out.

THEY MISPLACED my social, my address, name everything for anyone to be able to steal my identity. they have no record of ever having it and said i should be fine bc it was probably shredded if it was found. ya, not if a criminal found it! 

I then had to put a bunch of red flags on my social so that no one could do anything with my name or ss#. 

They wouldn't waive any of the fees bc they didn't think it was their fault. I paid them off and switched banks and i will never bank with them for anything ever again.",0.909121604215248,0.0599435548787986,0.0309348409059538,"review","hFtlFksrcLaWHGPNa6SmeA",1,0,4,80
"KLkCivc-pKToBolupJZ1VQ","Banks & Credit Unions,Financial Services","Phoenix","2010-11-01",0.349231652304451,"Banking","Wells Fargo Bank",0,0,5,0.142857142857143,"yI4WaV9lTvcz1VnJ8Vbxkw",4,"AZ","This is The Main Branch and for the most part my main branch due its proximity to work and the fact they have one of the closest 24hr ATMs (darn AZ Center/ASU branch for not having a 24hr ATM).  The lines here are never that long when I have to perform a non-ATM transaction and all the bankers and tellers I have encountered here have all been very friendly.  
Hey Wells Fargo put up a free standing ATM around Taylor Place or the Mall/Walkway at the Journalism building.  THANK YOU!!",0.0700669826015997,0.36022177650455,0.56971124089385,"review","usQTOj7LQ9v0Fl98gRa3Iw",3,2,2,35
"KLkCivc-pKToBolupJZ1VQ","Banks & Credit Unions,Financial Services","Phoenix","2013-09-05",0.271592400613885,"Banking","Wells Fargo Bank",0,0,2,0.125,"oqs-6-xGFTS1PTPIxy9-hA",3,"AZ","They have to be open on the saturday! at least half a day! The only reason I come to this location is because its walking distance. I think at all Wells Fargo Banks they have great customer service. But PLEASE be open on saturday!",0.339339119357269,0.508918887641849,0.151741993000882,"review","PqYd2RBrT9TBPXPWiq2jEg",1,1,1,16
"KoCPVdY8eqYbWgy9jbPa6g","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Surprise","2014-04-04",0.337824573202984,"Banking","Bank of America",1,0.0357142857142857,4,0.142857142857143,"OhmmlIaopThGUv6H2n60GA",2,"AZ","Not pleased with this branch at all. :/ I see no logic in telling me I can't use checks I am cashing to get a cashiers check when I am an account holder.  BUT..... I can cash those checks come back and they would issue me one? Fucking stupid! !!!! How is that logical? All they did is piss me off to the point I won't come to this branch.  I seriously want to walk back in and get a money order with the teller right next to the other guy.  Grrrrrrrrrr.",0.470498747297446,0.459817495905668,0.0696837567968868,"review","FMtO7NbZZldrVtC-l4Nnqg",0,1,1,28
"Kwz7TTlfWZwnBc1li6rOIA","Banks & Credit Unions,Financial Services","Las Vegas","2013-08-27",0.357718558383996,"Banking","Bank of America",3,0.0810810810810811,3,0.0810810810810811,"PoKm81p42LXhy2KPgZjL4g",1,"NV","I've been coming here for the last 6 months or so but only once a month for business reasons. Let me just say how much I HATE BOA. EVERY SINGLE time I come here they always have a long line and only 1-2 tellers, WTF?! seriously though, you would think they would want to actually provide customer service by cutting the lines in half and adding more tellers to make the lines go faster but I guess not. This is exactly why I do not bank with BOA. If I didn't have to come here once a month then trust me, I sure as hell wouldn't be coming back. Oh and did I mention they don't even have a drive-thru window for teller assistance??",0.230741616990924,0.450474259398929,0.318784123610146,"review","csr_8iT5v7v1V4SqEGpNkw",0,1,3,37
"KzzdCVGAGWHW772Wxzt_Kw","Banks & Credit Unions,Financial Services","Scottsdale","2010-03-01",0.397166311253929,"Banking","Wells Fargo Bank",5,0.1,10,0.2,"exANETWYdq-GBEu8FijhtA",5,"AZ","I love this location. The people are courteous and friendly, and I have never had to wait in line. 

To make a very, very, very long story short: I am a recent convert to Wells Fargo. Tom Quinsler, the Branch Manager, for this location went out of his way to assist me in the cash purchase of a home. Due to the large nature of the transactions, my money could have been held for weeks until the bank was certain I was not a terrorist or a thief. Tom inserted himself in the situation and allowed me access to my money so that I could meet the date requirements for my home purchase. 

Tom risked a slap on the hand to meet a customers' need, and that is customer service that we just no longer see. My thanks to Tom and his staff for making what could have been a nightmare into a good experience!",0.326842647555435,0.539302068352304,0.133855284092261,"review","NLDDaat42UQXQCOpU4e2TA",3,2,3,50
"KzzdCVGAGWHW772Wxzt_Kw","Banks & Credit Unions,Financial Services","Scottsdale","2010-06-26",0.0724246401637028,"Banking","Wells Fargo Bank",0,0,0,0,"lj5O5yYgtgJ5j_3Inl4Fbg",2,"AZ","What are the hours on Saturday's?",0.241899873794996,0.229720431520426,0.528379694684577,"review","0naTokbupO3677BIZugTjQ",1,1,1,2
"KzzdCVGAGWHW772Wxzt_Kw","Banks & Credit Unions,Financial Services","Scottsdale","2012-04-01",0.402751671556935,"Banking","Wells Fargo Bank",0,0,13,0.216666666666667,"UABqS_PBgS4tcqe9Hr7TFw",5,"AZ","I admit it, I've been a loyal BofA customer for years, but after visiting this WF location with my husband a number of times, I recently made the decision to open a savings account for my son at this Wells Fargo.  

I was super impressed with the level of service when doing so... both from Fred, who helped me open the bank account, to the staff all around being super friendly.  I also have access to his account online.  It was easy to set-up and I hope it will be easy to make deposits into in the years to come!  

And the reason I'm giving a simple bank five stars?  They called the next day to make sure that I was extremely satisfied.  Really?  I've never had BofA call me to make sure I was satisfied!  Oh yeah... and I love that they usually offer me a bottle of water when I come in as well, regardless of the nature of my visit.  It's the little things!",0.580609080946618,0.177068160934573,0.242322758118809,"review","fczQCSmaWF78toLEmb0Zsw",6,2,9,60
"KzzdCVGAGWHW772Wxzt_Kw","Banks & Credit Unions,Financial Services","Scottsdale","2013-03-04",0.373887138987677,"Banking","Wells Fargo Bank",2,0.0487804878048781,4,0.0975609756097561,"1fl1kTETPWsREoLrtCO-9A",4,"AZ","I know in the past I have referred to Wells Fargo as the McDonalds of banks but that's primarily based on my very short (and bad) experience when they took over my small bank I was used to.  My mom, however, has banked with them for years now and swears by them.  We dropped by this branch to take care of some items and I have to say I was impressed by the service.  The people were all friendly and courteous.  They obviously know my mom and it wasn't the generic experience I was expecting.  The customer service and attention to detail was amazing.  I am now considering switching banks!",0.203730708808826,0.737746622226779,0.058522668964394,"review","ABR3aTBvJaZXh8etBe9Rrw",1,1,2,41
"lonLKRXJPhgt0M_HpMwvqw","Banks & Credit Unions,Financial Services","Las Vegas","2014-05-14",0.268916149349075,"Banking","Bank of America",0,0,1,0.0476190476190476,"2mzyJNqCwTXqbBwYuijPtw",1,"NV","No tellers. Really. Hire hire hire. Today 2 tellers. Yesterday At 4pm 1 teller. This bank really sucks. They have a greeter and plenty of personnel to open accounts and do loans. But no tellers. Really!",0.0678372233830714,0.84298055463868,0.0891822219782487,"review","Sh6TCq2kf-hFCkkCSBVAMQ",0,0,1,21
"lonLKRXJPhgt0M_HpMwvqw","Banks & Credit Unions,Financial Services","Las Vegas","2014-07-12",0.219228432186313,"Banking","Bank of America",1,0.0769230769230769,0,0,"ycHBEKC_k8LKstsWcGsZ-w",1,"NV","This is the worst branch ever . There is always a long line and not enough tellers to help you .
I'm using different branch all over vegas and all of them have enough tellers,  and usually I'm in and out in 5 minutes but this branch is at least 25 minutes wait.",0.110077471911211,0.762955771052543,0.126966757036246,"review","ZjdTYEWxLOQzIeYOtvrb5A",1,0,1,13
"lonLKRXJPhgt0M_HpMwvqw","Banks & Credit Unions,Financial Services","Las Vegas","2014-08-11",0.322972730314445,"Banking","Bank of America",1,0.0454545454545455,2,0.0909090909090909,"413lnwvXAxBHfmvAbGONBQ",1,"NV","As I'm standing in a long line, with only one teller working... the branch manager (Corina Mettlin) strides through asking everyone in line if she can help them... I tell her they can open another window, and she replies: ""If you don't like our service, the door is right there"". She started yelling this at me in-front of the entire line of custumers. Avoid this bank.",0.10248950912165,0.764258180275073,0.133252310603277,"review","Vvyob11G9EXUmfQwGV0j3A",0,0,2,22
"McD0WLotvUW0B7G3tEZ84w","Banks & Credit Unions,Financial Services","Las Vegas","2013-10-21",0.357718558383996,"Banking","Chase Bank",1,0.027027027027027,5,0.135135135135135,"r9zxtoZ9Bn2-xLXhYbfHOQ",5,"NV","I opened my Chase bank account at this location because it was close. When I opened my account, my banker was friendly and gave me all the information I needed. She answered all my questions and made sure I was happy with everything because I had explained about my past banking experiences. When I went back to ask about setting up my online banking, the teller was nice enough to show me how and did it right there for me. I had returned again to deposit several transactions and they explained how to do it through the ATMs outside and inside the store. They're quick and friendly compared to other banks I've been to.",0.0843294074920195,0.624893922448976,0.290776670059004,"review","Slc3kARhxcvD9lb277N__g",0,0,1,37
"McD0WLotvUW0B7G3tEZ84w","Banks & Credit Unions,Financial Services","Las Vegas","2014-01-11",0.187214978951395,"Banking","Chase Bank",0,0,2,0.333333333333333,"KEaueDIfKeCo1-dsBZzkCA",4,"NV","I haven't actually been inside, but found the outdoor drive thru well-lit and clean. You can tell that this location is new.",0.22971947737768,0.229719477922351,0.540561044699969,"review","ia1nTRAQEaFWv0cwADeK7g",3,1,2,6
"Mdqr92qTEz87eqZ1P5f_NA","Banks & Credit Unions,Financial Services","Phoenix","2010-08-08",0.330535642303322,"Banking","Wells Fargo Bank",1,0.04,3,0.12,"yoHTDBWWEAg3GwoSIdcqOA",5,"AZ","Best Wells Fargo I've been in and by far the most helpful bankers out of the valley WF's I've been in.  

Paulette has gone above and beyond to help me with my personal accounts and setup another LLC for me and later on a DBA and fix those typical WF surprise fees that I'm not supposed to get but always seem to pop up.

Other that that, it's a typical bank but located in a good place and quick and easy to get in and out.  

Thanks Paulette",0.213351884274745,0.382458130195956,0.4041899855293,"review","8CNEh7fSbLwDuAKhLjDPKQ",2,0,1,25
