"business_id","date","review_id","stars","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","city","state","industry","sentances","totalSentBING","meanSent","negCount","posCount","percent"
"mOwAbR9_RgBQuFtr71UtzQ","2012-06-24","u59-8qxOOxkb5iRsHwXBaQ",4,"review","O2EjnYZeOxyewoldnHYnOg",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",3,-1,-0.333333333333333,1,0,0
"mOwAbR9_RgBQuFtr71UtzQ","2012-08-06","UnFMZk7BzkC63OCAg7Ho1g",3,"review","i9U5VOxvK-h_Iw1UfCurDA",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",5,4,0.8,1,3,0.25
"mOwAbR9_RgBQuFtr71UtzQ","2012-08-07","8KU2mR9zCv10qqO7J99j3Q",4,"review","Ypz7hxOCnrg8Y8vxHJU-sQ",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",3,6,2,0,2,1
"mOwAbR9_RgBQuFtr71UtzQ","2012-08-08","gXehRMov1jmcFQ3eWGky2A",2,"review","wNqwKWaRjClmcKsoJJRFow",0,1,4,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",3,1,0.333333333333333,1,2,0.333333333333333
"mOwAbR9_RgBQuFtr71UtzQ","2012-10-06","e8Ae1fjmJ1NHlZKMbqCgMQ",4,"review","JlCjjf4H8rs2_lkj7xWRZA",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",3,2,0.666666666666667,0,1,1
"mOwAbR9_RgBQuFtr71UtzQ","2012-12-01","oNWdAuSebA9jZELEgVnxAw",5,"review","DG18kprgqwSf-IT1YmeYjA",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",4,1,0.25,1,2,0.666666666666667
"mOwAbR9_RgBQuFtr71UtzQ","2013-03-24","D83jFWR2ldP86XGLPyqUFw",5,"review","pQ6ij6cOBRB3yJGHbVZHUQ",0,0,1,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",2,5,2.5,0,2,1
"mOwAbR9_RgBQuFtr71UtzQ","2013-07-27","2KrwosHa35L_gy0kFrAd5w",3,"review","aTi0NVrcPJWbN6jAsJVcAw",2,0,1,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",13,3,0.230769230769231,2,5,0.285714285714286
"mOwAbR9_RgBQuFtr71UtzQ","2013-08-22","S67I0T9fU_A9x3TiyF4k8g",4,"review","E2g-bVso7Io2XSchVoYNtg",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",1,1,1,0,1,1
"mOwAbR9_RgBQuFtr71UtzQ","2013-09-24","q9NxLdjr6TtdkNJGD3aUYg",5,"review","3uU_6L8GnFOHTsO4I3oedg",4,3,4,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",4,3,0.75,0,2,1
"mOwAbR9_RgBQuFtr71UtzQ","2013-10-06","mHxCGXCztLVJWViKKH75cg",3,"review","NNdfPF-UhvLB8FxbsuSC5A",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",2,1,0.5,0,1,0
"mOwAbR9_RgBQuFtr71UtzQ","2013-11-14","09yKdam7dOoOSPrTee6uiQ",5,"review","U-7bw2PW3QDiWxjdqOtLZA",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",2,2,1,0,2,1
"mOwAbR9_RgBQuFtr71UtzQ","2014-01-18","yb6vNE2IwhyDrWW0RXs-dg",4,"review","lBMCBwbAhfgb5oKqilA7CA",0,0,1,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",6,4,0.666666666666667,1,4,0.8
"mOwAbR9_RgBQuFtr71UtzQ","2014-04-23","bTTSYwBc-1emfKT5HtNAkw",3,"review","ePP_QT3wFS0exU_2Ax3SUw",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",2,0,0,1,1,0.5
"mOwAbR9_RgBQuFtr71UtzQ","2014-04-23","fAON9C9WtizYI1ogKFYjQQ",5,"review","kv4e7cWkRxTjRazuLeSyeg",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",5,2,0.4,1,3,0.75
"mOwAbR9_RgBQuFtr71UtzQ","2014-06-15","aY2-NSIoUf7SaH5hLQg3sg",4,"review","dW7dXceuBcQ2UgNbEmAiZQ",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",4,0,0,1,1,0.5
"mOwAbR9_RgBQuFtr71UtzQ","2014-06-22","jWp07X9qUxkhLGRo2-olGw",4,"review","VK8-ELx17eWfUHkzGkaVtw",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",5,0,0,2,1,0.333333333333333
"mOwAbR9_RgBQuFtr71UtzQ","2014-07-19","uiHKxGGUhvqUYkhVI741KQ",4,"review","ERQeoYrJcB_KEePLfBnDBg",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",8,10,1.25,0,7,1
"mOwAbR9_RgBQuFtr71UtzQ","2014-08-23","QqqdNXu_9pqlP9rI9oUgVg",1,"review","pnLuDJGgvpTE7XZ_pQYEtQ",0,1,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",4,2,0.5,0,2,0
"mOwAbR9_RgBQuFtr71UtzQ","2015-01-08","bqiUlkPKL2CLS9L8CsKdrw",3,"review","3h_Vzx5ldGqACmLyjILQTQ",1,1,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",3,0,0,1,1,0.5
"mOwAbR9_RgBQuFtr71UtzQ","2015-01-08","SWXldYXmj8iFRxIxFhMTHw",4,"review","nmMNWFFScY_O8NZGl0rkjA",0,0,0,"Starbucks","Food,Coffee & Tea","Phoenix","AZ","Coffee",6,5,0.833333333333333,1,4,0.8
"MPZyBO0NXo8feNlZ37sbMQ","2011-04-28","5NRXGI33uzBBm9jbTdTGlg",2,"review","-K3ZjROK0ml2P-Rk7ttHzA",0,1,1,"Chase Bank","Banks & Credit Unions,Financial Services","Las Vegas","NV","Banking",17,3,0.176470588235294,4,6,0.4
"MPZyBO0NXo8feNlZ37sbMQ","2011-08-18","gYiGJy7VwSfjPQUB5h7qOA",2,"review","E97A1vSTqhFyypKrZwkpmA",0,1,0,"Chase Bank","Banks & Credit Unions,Financial Services","Las Vegas","NV","Banking",2,0,0,0,0,NA
"MPZyBO0NXo8feNlZ37sbMQ","2012-02-20","HdgWb9VAS14yebT5FrmDZw",2,"review","42g4FeE8w1scpowvVb809Q",0,3,1,"Chase Bank","Banks & Credit Unions,Financial Services","Las Vegas","NV","Banking",14,0,0,2,3,0.4
"MPZyBO0NXo8feNlZ37sbMQ","2013-08-26","RoptLwEaTGSdkuV4_q5j8g",5,"review","4N5YgKWPXaW7d77D1tUFLA",0,0,1,"Chase Bank","Banks & Credit Unions,Financial Services","Las Vegas","NV","Banking",3,1,0.333333333333333,0,1,1
"mqnDe6r517vcmOa3tyyqrg","2007-03-21","Pb5fkd_CwUwxjsW2mWzGDw",3,"review","l53FUDHRHLg7BQ89KgAtxQ",0,0,1,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",14,11,0.785714285714286,1,9,0.1
"mqnDe6r517vcmOa3tyyqrg","2011-02-02","zGKt3GKNILZJzn8aKE8Bag",4,"review","Mex8qXT7nR89uTKX_qtgSA",0,0,2,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",5,1,0.2,1,2,0.666666666666667
"mqnDe6r517vcmOa3tyyqrg","2012-01-06","m8-neruNu6Rlvz7JoSTJ5A",4,"review","Ebi30JkOwUzAI-qRchF-xw",0,0,1,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",6,4,0.666666666666667,1,4,0.8
"mqnDe6r517vcmOa3tyyqrg","2012-05-30","IZQGRA8q6xKy7u6d3Cn3rA",5,"review","zfysCL-0uQNCWdGvzZ6QWA",1,0,2,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",12,10,0.833333333333333,1,7,0.875
"mqnDe6r517vcmOa3tyyqrg","2013-07-07","CD8GBtbWzzXXXwQgBxO8BA",4,"review","XOk7xPuQr-jMnJeJoh7TVw",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",4,5,1.25,0,3,1
"mqnDe6r517vcmOa3tyyqrg","2013-09-30","oZK9kJbKphvuXoRDVuGN0g",1,"review","Uuq_2GXv7UPp5m9REvWw0A",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",18,-1,-0.0555555555555556,4,4,0.5
"mqnDe6r517vcmOa3tyyqrg","2013-10-09","ezGn9VIcIzcjGPwbcl1xnQ",1,"review","MAH6yRKKOGhbYFtmAjnPXg",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",36,6,0.166666666666667,2,7,0.222222222222222
"mqnDe6r517vcmOa3tyyqrg","2014-09-09","zfUSve_SWHOgIHVadhYpBA",5,"review","hv-EoLLPkkveo8asWsOjcA",1,2,2,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",4,4,1,0,4,1
"mqnDe6r517vcmOa3tyyqrg","2015-01-03","XsKc7KRmVO2SoZGciQDe0A",2,"review","ZQXdndqTtsQSCMGUcL3AuQ",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Phoenix","AZ","Clothing",4,0,0,0,0,NA
"mRAlEfooyAa7vnUx0Yvgew","2008-11-19","F6oo6a0wiZiKuUHeq_qnLQ",3,"review","ITwewV_k1EcFgxfWNlssqQ",0,0,0,"Gap","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Charlotte","NC","Clothing",3,3,1,0,2,0
"mRAlEfooyAa7vnUx0Yvgew","2011-12-04","F7DG4DMDmafzxNVYf8CaOA",3,"review","LP0bl3GKToABt3lnpSvA2w",0,0,0,"Gap","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Charlotte","NC","Clothing",9,10,1.11111111111111,0,7,0
"mRAlEfooyAa7vnUx0Yvgew","2012-09-14","6AKpCcWrCXF_Z7p3fKqzRQ",5,"review","BUgmgaGR5PNOxK5NFP77RQ",0,0,0,"Gap","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Charlotte","NC","Clothing",3,5,1.66666666666667,0,3,1
"mRAlEfooyAa7vnUx0Yvgew","2014-04-17","1gQ07qcI62ByTUraDkb0GA",4,"review","WRe76PY9-ZZUsWYYqBbIJw",0,0,0,"Gap","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Charlotte","NC","Clothing",4,6,1.5,1,3,0.75
"mRAlEfooyAa7vnUx0Yvgew","2014-10-08","2TIowqtSCg0mVEUBZ-S_Vw",1,"review","8z3nENP69rt8NZHh6y6Uig",0,0,0,"Gap","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Charlotte","NC","Clothing",28,-6,-0.214285714285714,9,3,0.75
"mRAlEfooyAa7vnUx0Yvgew","2014-11-28","w8j5tkpLmiEeizHIpkTz9w",5,"review","g4EGtAOFrqRT_lkgRaJBdA",0,0,0,"Gap","Women's Clothing,Men's Clothing,Fashion,Shopping,Children's Clothing","Charlotte","NC","Clothing",3,5,1.66666666666667,0,2,1
"MRkqnl2Kp2pTg8IIkoZDGw","2010-03-30","iuqH-q3fexyLy96NCk1ZUw",4,"review","gEAnHAYlWVhptd-hZi7hNQ",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",6,3,0.5,1,3,0.75
"MRkqnl2Kp2pTg8IIkoZDGw","2011-01-29","SFH6WCzOvM5dkNrp7VtF2A",5,"review","cOvTeuCh2wXVzSjeEaDHJw",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",2,1,0.5,0,1,1
"MRkqnl2Kp2pTg8IIkoZDGw","2011-02-10","vBferP0ROFvmvjUzVBcI6w",3,"review","n-XdkKrbKPs8x7rUuizx1g",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",3,2,0.666666666666667,0,2,0
"MRkqnl2Kp2pTg8IIkoZDGw","2011-03-28","ww1-Zse81P39rxrmpfw5eQ",4,"review","aKjzD5LCkONXzYEMhNg_jQ",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",9,0,0,3,3,0.5
"MRkqnl2Kp2pTg8IIkoZDGw","2011-07-05","F--28Uef6N10gwLkKoxrbg",4,"review","Iu3Jo9ROp2IWC9FwtWOaUQ",0,0,1,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",4,4,1,0,3,1
"MRkqnl2Kp2pTg8IIkoZDGw","2011-09-23","DinRqqdFKw08plEH2sYaew",4,"review","sXY7LZQDGf1bkM5E976onA",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",1,2,2,0,1,1
"MRkqnl2Kp2pTg8IIkoZDGw","2011-10-19","5OcIQqiUYROZU1ItGHz8uw",5,"review","Kf77TWS2HOJCRFl-fLiueg",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",3,3,1,0,2,1
"MRkqnl2Kp2pTg8IIkoZDGw","2012-05-28","dOJYAlkuTbm4ELa0JcBr3Q",5,"review","6dhx-yQmS5u3W4OmaByhyw",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",7,4,0.571428571428571,1,4,0.8
"MRkqnl2Kp2pTg8IIkoZDGw","2012-05-30","6KyB2ntdQUR_mC2u8osygw",2,"review","oyKF6Zs4aEYjsFVV9nT2AQ",0,3,3,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",9,-3,-0.333333333333333,3,2,0.6
"MRkqnl2Kp2pTg8IIkoZDGw","2012-07-02","S4NLeP6ZLtq7FTn9f2jBCQ",1,"review","yLfEcG8jIbQSjsoFwDuHxA",2,2,2,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",9,-1,-0.111111111111111,3,2,0.6
"MRkqnl2Kp2pTg8IIkoZDGw","2013-01-20","yMPOlXvNc3HlSGDkUtR4mg",3,"review","GI_0tXuL7dWll1m1i48eQw",0,1,1,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",2,-1,-0.5,1,0,1
"MRkqnl2Kp2pTg8IIkoZDGw","2013-02-05","I2tRW1aaWjAMPnVEn0ssug",1,"review","qTc-nKy_xl-xEQi1oNp6xA",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",16,-2,-0.125,5,3,0.625
"MRkqnl2Kp2pTg8IIkoZDGw","2013-02-28","fdtMrd1QBH_-1bNslV1_dA",2,"review","N1wg1l08YIlG9LFlmk98GQ",0,0,1,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",7,-2,-0.285714285714286,3,1,0.75
"MRkqnl2Kp2pTg8IIkoZDGw","2013-03-06","dWGJe03h9GCS_Z-0Nle0OQ",4,"review","ncKyeAoMEQiEda8z5SkFzQ",1,0,1,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",4,2,0.5,0,1,1
"MRkqnl2Kp2pTg8IIkoZDGw","2013-04-15","sl8gpMTS3yrYzyut3Y8oDQ",5,"review","r6tZk8doEJ9bjaIGeOP-Ug",1,1,1,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",1,1,1,0,1,1
"MRkqnl2Kp2pTg8IIkoZDGw","2013-05-07","7v_MrR45Lst9bga9hxPsaQ",3,"review","Rt-KFNY1e7cl24t9XPqxcg",1,1,1,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",3,1,0.333333333333333,0,1,0
"MRkqnl2Kp2pTg8IIkoZDGw","2013-06-18","BeIhqrg8bF5rcjuRfeaaOw",2,"review","TOmZtoICPC554B0TFNczyw",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",5,-1,-0.2,1,0,1
"MRkqnl2Kp2pTg8IIkoZDGw","2013-07-25","RDfUv_YG_GojCwoXFSdJgA",2,"review","qHElLjHQmlvgIMwNA0ap9Q",1,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",3,0,0,1,1,0.5
"MRkqnl2Kp2pTg8IIkoZDGw","2013-09-08","LCiU0oR48jZnAz9iePKIzw",4,"review","WZwfmfP5X1gDDeL-M9vzZA",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",4,1,0.25,1,2,0.666666666666667
"MRkqnl2Kp2pTg8IIkoZDGw","2013-11-06","Kh42yxQkHPjMsWGK5FDsaw",4,"review","KzNEZ3o0MBvq3fjjbB-Ntg",1,1,2,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",5,10,2,0,5,1
"MRkqnl2Kp2pTg8IIkoZDGw","2013-11-12","j6Egf91Wao63otI0NTtm6Q",5,"review","GgSctd3am55LDLTngCWRPA",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",4,8,2,0,4,1
"MRkqnl2Kp2pTg8IIkoZDGw","2014-02-21","NqK99Ke9E4NIE_YfnnD0YA",5,"review","FAyHVsbfW6IJkOYV4FK2ow",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",3,4,1.33333333333333,0,2,1
"MRkqnl2Kp2pTg8IIkoZDGw","2014-04-09","GOsyeQzLLtOTurNJQjHA3Q",3,"review","TOmZtoICPC554B0TFNczyw",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",6,-3,-0.5,3,1,0.75
"MRkqnl2Kp2pTg8IIkoZDGw","2014-05-01","7TCGckJxaTfLTf9-KkRYaA",4,"review","erWs4Y2rjcqdcExbnAACqg",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",13,0,0,4,3,0.428571428571429
"MRkqnl2Kp2pTg8IIkoZDGw","2014-09-30","NY8DVWtAo9oXTHJvkhTcoQ",4,"review","2j-l-5A6JcGyGsF314jF9Q",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",3,4,1.33333333333333,0,3,1
"MRkqnl2Kp2pTg8IIkoZDGw","2014-10-12","5e3IUAHRoeqEuXCFJXLFLQ",5,"review","Kj4AoU192IJ2lMqwwiHa0g",0,0,0,"Starbucks","Food,Coffee & Tea","Las Vegas","NV","Coffee",4,4,1,0,3,1
"msA4kFKchj9_cP2JzuyH6w","2014-06-04","wRhUPNwgcgNq59jSQzNCeg",5,"review","dXLWFx3KH_OPkK5HJjwNZQ",1,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Champaign","IL","Coffee",3,3,1,0,1,1
"msA4kFKchj9_cP2JzuyH6w","2014-07-27","iIX2Wco41kwQX3SpwZ02eg",1,"review","g-Vn0pQHqdOBMuy19hV-lA",0,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Champaign","IL","Coffee",5,-4,-0.8,4,1,0.8
"msA4kFKchj9_cP2JzuyH6w","2014-09-17","YzG-eHIHPYVkg35y33ktZg",3,"review","awu72i4GOYDJ99EEbYAu6w",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Champaign","IL","Coffee",2,0,0,1,1,0.5
"mVHvmp6j7SoldZWXIsk0gg","2010-04-15","nwdxIqWsY2oqjCDckwjzew",4,"review","JrSuPtyDMpJY7NV72utiKQ",2,0,3,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",12,0,0,5,4,0.444444444444444
"mVHvmp6j7SoldZWXIsk0gg","2010-09-18","E46YU0KGH_3vqSUyzSM4_A",4,"review","LwAzTI5AAWzyIiBzYh9WlA",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",2,2,1,0,2,1
"mVHvmp6j7SoldZWXIsk0gg","2010-10-13","fHURhhZHE2scVFg8fri3Ww",4,"review","zD0BZI-GJHnVTVKSXXBSng",1,1,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",6,1,0.166666666666667,0,1,1
"mVHvmp6j7SoldZWXIsk0gg","2010-11-10","7pO0fd1M4Ynxbl3hKVB8KA",3,"review","4p-qAdc_ZLXfieNwaZGNGA",1,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",9,0,0,2,3,0.4
"mVHvmp6j7SoldZWXIsk0gg","2011-06-28","qUtxoYSrB8udC-eaIOngNQ",3,"review","J0SEk_wHYZkqJLRlVcvRnQ",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",6,1,0.166666666666667,0,1,0
"mVHvmp6j7SoldZWXIsk0gg","2011-07-18","5jS8ZjbyrOd5lRZ8GQmwdw",2,"review","mZu0ukMP8b5NfnodxR7sJg",0,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",4,1,0.25,0,1,0
"mVHvmp6j7SoldZWXIsk0gg","2011-11-03","8Q_JmOTZc_zXRJOHWgJ69g",5,"review","ekoC0mh0LuxwHpZbGM2nBg",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",6,5,0.833333333333333,0,3,1
"mVHvmp6j7SoldZWXIsk0gg","2011-11-10","1DYh0TBusGuu8Nl12PbwmA",3,"review","4get4YHdAsyGNoxFlU8M7w",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",6,5,0.833333333333333,0,4,0
"mVHvmp6j7SoldZWXIsk0gg","2012-02-04","5Pkcq6YrKIPSjoPNjfsgnA",4,"review","LusAw6vTDC7KAfbuClMReA",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",19,1,0.0526315789473684,2,3,0.6
"mVHvmp6j7SoldZWXIsk0gg","2012-02-18","OPdAjK0I-XvQTzt6zfnxsQ",5,"review","GzCK2q4opam7eeyqlUDywg",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",6,9,1.5,0,6,1
"mVHvmp6j7SoldZWXIsk0gg","2012-04-01","HGzhUUhzY4cSc9BlM0e-lQ",2,"review","Qx9MnE4R-g70HyF468O8dA",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",21,3,0.142857142857143,3,5,0.375
"mVHvmp6j7SoldZWXIsk0gg","2012-05-19","mw8wuzrOzEDsoKjcR_pF3g",2,"review","Qx9MnE4R-g70HyF468O8dA",1,3,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",7,1,0.142857142857143,1,2,0.333333333333333
"mVHvmp6j7SoldZWXIsk0gg","2012-05-19","K3GPN_nf3djLhJHuYQwPEw",3,"review","LusAw6vTDC7KAfbuClMReA",1,0,2,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",12,-2,-0.166666666666667,4,2,0.666666666666667
"mVHvmp6j7SoldZWXIsk0gg","2012-05-25","3sFDaWrqp0fiC-_MlCbvXQ",3,"review","GzCK2q4opam7eeyqlUDywg",1,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",22,3,0.136363636363636,5,6,0.454545454545455
"mVHvmp6j7SoldZWXIsk0gg","2012-06-06","UQA4pojruP7nYXbCRVyThQ",3,"review","toR8XLCrQ7W8ZPfx3qYJ0A",0,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",12,4,0.333333333333333,3,5,0.375
"mVHvmp6j7SoldZWXIsk0gg","2012-07-17","bRRgIgv7XO0Qa1M7-u1bjw",5,"review","GzCK2q4opam7eeyqlUDywg",1,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",9,2,0.222222222222222,4,3,0.428571428571429
"mVHvmp6j7SoldZWXIsk0gg","2012-09-14","kCJ8cDfXx8hA-TmhEbXvXQ",3,"review","toR8XLCrQ7W8ZPfx3qYJ0A",1,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",6,4,0.666666666666667,0,2,0
"mVHvmp6j7SoldZWXIsk0gg","2013-01-05","v6TtaF1UhCvv2wMfVC6ikQ",5,"review","PSennIRS_59G3_NOmsk_5Q",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",6,2,0.333333333333333,0,1,1
"mVHvmp6j7SoldZWXIsk0gg","2013-01-27","Pg_KcmYVJYQ5DJxQNQS0Wg",3,"review","hRR5vIXvodNH5xBJ87fNPg",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",1,1,1,0,1,0
"mVHvmp6j7SoldZWXIsk0gg","2013-02-01","8U6P9c7mQb0CGpqdGfBtWQ",4,"review","pzmzWFoVIKpuYYG_b9bgJQ",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",12,5,0.416666666666667,0,3,1
"mVHvmp6j7SoldZWXIsk0gg","2013-02-25","FJmBxbKk5La9wWRvTcEr-A",3,"review","9P1KTbMA8XLUydLAGj31Ng",0,2,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",8,2,0.25,3,3,0.5
"mVHvmp6j7SoldZWXIsk0gg","2013-03-17","Hh0yuwnvBuQddXwAA1N60Q",4,"review","VUc5f-AmnzStV8Hdn541Hg",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",3,0,0,0,0,NA
"mVHvmp6j7SoldZWXIsk0gg","2013-04-17","p4Y9MqmfBJX1oXMfhlpWfg",3,"review","T-jLGl8Rugco15AFWN0yUw",1,0,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",10,0,0,3,2,0.6
"mVHvmp6j7SoldZWXIsk0gg","2013-07-31","wXSaw9pFybZbdmTd5lpdXA",1,"review","y_6WfJk3RvcbVYkNXERRcg",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",2,0,0,1,1,0.5
"mVHvmp6j7SoldZWXIsk0gg","2013-08-18","XPZUaGaJ5NlS0uB250QKZg",5,"review","xVPvC_Q8RwFO6TTx6CcDpQ",1,1,1,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",3,7,2.33333333333333,0,2,1
"mVHvmp6j7SoldZWXIsk0gg","2013-10-08","McX7CAwT5Nz8kCucWTLuEw",1,"review","_VFzW4TTQdghmJSmUyDbGQ",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea","Henderson","NV","Coffee",15,0,0,2,1,0.666666666666667
